"";"timestamp";"demand_kW";"apparent_temperature";"air_temperature";"dew_point_temperature";"relative_humidity";"wind_speed"
"355";2018-01-15 18:00:00;447,537285714286;16,4;20,4;12,4;60;24,1
"356";2018-01-15 19:00:00;413,476;18;19,9;11,9;60;13
"357";2018-01-15 20:00:00;412,297857142857;14,8;18,3;11,6;65;20,5
"358";2018-01-15 21:00:00;413,988857142857;14,6;17,3;11,8;70;16,6
"359";2018-01-15 22:00:00;403,258857142857;14,5;15,9;10,2;69;7,6
"360";2018-01-15 23:00:00;394,566571428571;13,3;15;10,2;73;9,4
"361";2018-01-16;392,964285714286;13,2;14,5;10,5;77;7,6
"362";2018-01-16 01:00:00;391,828428571429;14,3;13,8;11,5;86;0
"363";2018-01-16 02:00:00;389,538857142857;11,9;12,8;11,9;94;7,6
"364";2018-01-16 03:00:00;407,827714285714;13,3;12,6;12,3;98;0
"365";2018-01-16 04:00:00;425,280571428571;12,1;12,2;12;99;3,6
"366";2018-01-16 05:00:00;425,704142857143;11,3;11;11;100;0
"367";2018-01-16 06:00:00;456,154857142857;10,6;10,4;10,4;100;0
"368";2018-01-16 07:00:00;521,127428571429;10,6;10,4;10,4;100;0
"369";2018-01-16 08:00:00;595,839;13,5;13,2;13,2;100;3,6
"370";2018-01-16 09:00:00;629,164428571429;16,1;16,4;13,9;85;7,6
"371";2018-01-16 10:00:00;651,029857142857;18,8;18,8;13,2;70;5,4
"372";2018-01-16 11:00:00;676,964142857143;21,4;21,5;12,1;55;3,6
"373";2018-01-16 12:00:00;694,359714285714;20,6;22,8;9,9;44;11,2
"374";2018-01-16 13:00:00;713,845857142857;22,6;24,6;10,5;41;11,2
"375";2018-01-16 14:00:00;730,382571428571;24,4;25,3;10,4;39;5,4
"376";2018-01-16 15:00:00;762,942615384615;25,4;26,8;12,4;41;11,2
"377";2018-01-16 16:00:00;677,420571428571;24,3;26,4;10,1;36;11,2
"378";2018-01-16 17:00:00;591,927428571429;24,3;26,7;10,4;36;13
"379";2018-01-16 18:00:00;518,754571428571;22,9;25,6;9;35;13
"380";2018-01-16 19:00:00;474,985142857143;22,8;24,9;10;39;11,2
"381";2018-01-16 20:00:00;470,077571428571;20,8;23;9,8;43;11,2
"382";2018-01-16 21:00:00;473,823142857143;19;21,1;10,3;50;11,2
"383";2018-01-16 22:00:00;452,437428571429;17,4;19,4;10,7;57;11,2
"384";2018-01-16 23:00:00;433,483;16,5;17,8;10,4;62;7,6
"385";2018-01-17;425,616142857143;15,8;16,4;10,3;67;3,6
"386";2018-01-17 01:00:00;419,270428571429;13,7;15;10,4;74;7,6
"387";2018-01-17 02:00:00;418,862714285714;13,4;14,3;10,5;78;5,4
"388";2018-01-17 03:00:00;436,831428571429;13,4;13,1;10,8;86;0
"389";2018-01-17 04:00:00;455,383;12,6;12,2;11,4;95;0
"390";2018-01-17 05:00:00;463,944;11,1;11,4;11,2;99;3,6
"391";2018-01-17 06:00:00;492,524571428571;10,2;11;10,8;99;5,4
"392";2018-01-17 07:00:00;544,411571428571;11,8;11,4;11,2;99;0
"393";2018-01-17 08:00:00;607,715142857143;13,1;13,9;12,3;90;7,6
"394";2018-01-17 09:00:00;636,224714285714;17,3;17,7;13,4;76;7,6
"395";2018-01-17 10:00:00;683,611571428571;18,8;19,8;12,6;63;9,4
"396";2018-01-17 11:00:00;710,168571428571;21,5;22,4;11,8;51;7,6
"397";2018-01-17 12:00:00;741,845285714286;23,1;24,8;11,4;43;11,2
"398";2018-01-17 13:00:00;754,364428571429;24,8;26,8;10,5;36;11,2
"399";2018-01-17 14:00:00;885,962833333333;25,7;28,7;7,9;27;13
"400";2018-01-17 15:00:00;890,8775;29,3;31,1;8,8;25;7,6
"401";2018-01-17 16:00:00;790,393384615385;29,6;31,6;7,9;23;7,6
"402";2018-01-17 17:00:00;654,995285714286;28,4;31,5;5,8;20;11,2
"403";2018-01-17 18:00:00;586,874428571429;30,3;32,7;6,1;19;7,6
"404";2018-01-17 19:00:00;536,469142857143;30,8;32,1;4;17;0
"405";2018-01-17 20:00:00;515,471285714286;27,5;29,5;10,6;31;11,2
"406";2018-01-17 21:00:00;517,996571428571;24,6;24,9;13,8;50;7,6
"407";2018-01-17 22:00:00;493,358571428571;24,6;24,2;11,2;44;0
"408";2018-01-17 23:00:00;472,185714285714;22,8;23,1;12,4;51;5,4
"409";2018-01-18;464,282428571429;21,7;21;15,3;70;5,4
"410";2018-01-18 01:00:00;454,194857142857;20;19,9;14,9;73;7,6
"411";2018-01-18 02:00:00;452,719285714286;20,1;18,8;14,1;74;0
"412";2018-01-18 03:00:00;455,818714285714;17,8;17,1;13,4;79;1,8
"413";2018-01-18 04:00:00;473,648857142857;16,8;15,9;13;83;0
"414";2018-01-18 05:00:00;479,036428571429;15,6;15;13;88;1,8
"415";2018-01-18 06:00:00;512,204;14,1;14,3;12,9;91;5,4
"416";2018-01-18 07:00:00;580,024714285714;15,4;14,8;13,2;90;1,8
"417";2018-01-18 08:00:00;682,291285714286;18;18,5;13,1;71;7,6
"418";2018-01-18 09:00:00;748,712285714286;23,1;23,8;13,6;53;9,4
"419";2018-01-18 10:00:00;878,27344;28,2;30,6;7,7;24;9,4
"420";2018-01-18 11:00:00;1068,512;28,2;32,6;8,1;22;20,5
"421";2018-01-18 12:00:00;1224,31515789474;29,6;34,2;5,7;17;18,4
"422";2018-01-18 13:00:00;387,7168;32;35,6;6,8;17;14,8
"423";2018-01-18 14:00:00;477,02;34;36,9;7;16;11,2
"424";2018-01-18 15:00:00;711,69;32,8;37,5;3,3;12;16,6
"425";2018-01-18 16:00:00;1592,08584615385;33,7;37,8;4,7;13;14,8
"426";2018-01-18 17:00:00;863,426;34,6;38,1;6;14;13
"427";2018-01-18 18:00:00;655,082153846154;34,2;38,1;3,8;12;13
"428";2018-01-18 19:00:00;577,279285714286;34,2;37,4;5,4;14;11,2
"429";2018-01-18 20:00:00;560,987;32,4;35,4;4,8;15;9,4
"430";2018-01-18 21:00:00;548,666285714286;29,8;32,4;6,6;20;9,4
"431";2018-01-18 22:00:00;526,284571428571;27,3;30,5;7;23;13
"432";2018-01-18 23:00:00;501,171714285714;25,8;28,6;7,2;26;11,2
"433";2018-01-19;485,768714285714;25,2;27,3;7,2;28;7,6
"434";2018-01-19 01:00:00;482,800857142857;24,2;26,8;6,8;28;9,4
"435";2018-01-19 02:00:00;474,379142857143;23,8;25,6;6,7;30;5,4
"436";2018-01-19 03:00:00;480,041428571429;21,3;22,9;7,4;37;5,4
"437";2018-01-19 04:00:00;490,544142857143;20,9;21,5;7,3;40;0
"438";2018-01-19 05:00:00;499,649142857143;18,8;19,1;8,7;51;0
"439";2018-01-19 06:00:00;538,707428571429;18,7;19,2;9,1;52;1,8
"440";2018-01-19 07:00:00;664,567571428571;17,5;19,8;9,4;51;11,2
"441";2018-01-19 08:00:00;803,112444444444;23,2;24,6;10,1;40;7,6
"442";2018-01-19 09:00:00;1073,57542857143;27,8;29,2;11,3;33;9,4
"443";2018-01-19 10:00:00;814,971058823529;29,2;34,3;4,9;16;20,5
"444";2018-01-19 11:00:00;376,561454545455;30,6;35,7;3;13;18,4
"445";2018-01-19 12:00:00;505,68;30,1;36,7;2,7;12;25,9
"446";2018-01-19 13:00:00;506,1395;35;39,1;4,5;12;14,8
"447";2018-01-19 14:00:00;511,0195;31,9;39,6;2,3;10;31,3
"448";2018-01-19 15:00:00;1647,54181818182;34,8;40,5;1,5;9;20,5
"449";2018-01-19 16:00:00;1672,77661538462;36,1;41;1,9;9;16,6
"450";2018-01-19 17:00:00;866,159272727273;37,8;41,2;0,4;8;7,6
"451";2018-01-19 18:00:00;595,998571428571;34,3;35,6;14,8;29;14,8
"452";2018-01-19 19:00:00;523,553714285714;31,5;32,2;15,7;37;13
"453";2018-01-19 20:00:00;504,709857142857;25,7;26,9;17,1;55;18,4
"454";2018-01-19 21:00:00;493,746;23,3;23,7;18,1;71;16,6
"455";2018-01-19 22:00:00;475,718714285714;22,8;22,5;18,1;76;13
"456";2018-01-19 23:00:00;453,633142857143;21,8;21,3;19,4;89;14,8
"457";2018-01-20;449,061571428571;23,2;20,2;20;99;3,6
"458";2018-01-20 01:00:00;444,697857142857;23,5;19,9;19,7;99;0
"459";2018-01-20 02:00:00;443,299857142857;21,7;20,2;19,9;98;11,2
"460";2018-01-20 03:00:00;439,512571428571;22,3;20,3;19,5;95;7,6
"461";2018-01-20 04:00:00;446,425;22,1;20,3;19,1;93;7,6
"462";2018-01-20 05:00:00;443,218714285714;23,3;20,2;18,7;91;0
"463";2018-01-20 06:00:00;494,716666666667;22,7;19,7;18,4;92;0
"464";2018-01-20 07:00:00;431,743428571429;22,5;19,2;19;99;0
"465";2018-01-20 08:00:00;463,811111111111;22,1;21,2;18,6;85;11,2
"466";2018-01-20 09:00:00;459,190571428571;23,4;22,3;18,3;78;9,4
"467";2018-01-20 10:00:00;474,532285714286;23,1;22,7;17,6;73;11,2
"468";2018-01-20 11:00:00;487,050142857143;25;24,4;18,8;71;13
"469";2018-01-20 12:00:00;483,196857142857;28,6;26,9;17,9;58;5,4
"470";2018-01-20 13:00:00;473,862285714286;25,8;26,3;17,9;60;16,6
"471";2018-01-20 14:00:00;491,005428571429;25,2;25,6;18;63;16,6
"472";2018-01-20 15:00:00;491,178571428571;25,4;26,2;18,1;61;18,4
"473";2018-01-20 16:00:00;481,209714285714;25,5;24,7;18,4;68;11,2
"474";2018-01-20 17:00:00;498,912615384615;22,9;23,1;17,8;72;14,8
"475";2018-01-20 18:00:00;447,942285714286;25,4;23,9;18,5;72;7,6
"476";2018-01-20 19:00:00;449,719555555556;24,8;24,3;18,5;70;13
"477";2018-01-20 20:00:00;444,495142857143;24,7;23,9;18,5;72;11,2
"478";2018-01-20 21:00:00;450,738857142857;23,2;22,1;19,1;83;11,2
"479";2018-01-20 22:00:00;448,05;22,9;21,4;19,9;91;11,2
"480";2018-01-20 23:00:00;440,954;22,6;21;20,2;95;11,2
"481";2018-01-21;441,635571428571;24,5;21,2;20,5;96;3,6
"482";2018-01-21 01:00:00;438,334428571429;24,1;21,2;20,5;96;5,4
"483";2018-01-21 02:00:00;432,043285714286;21,5;21,1;20,6;97;18,4
"484";2018-01-21 03:00:00;437,907142857143;23,8;20,6;20,4;99;3,6
"485";2018-01-21 04:00:00;440,870428571429;21,3;20,8;20,1;96;16,6
"486";2018-01-21 05:00:00;440,358;21,6;20,5;20,5;100;14,8
"487";2018-01-21 06:00:00;441,079076923077;23,1;20,3;20,3;100;5,4
"488";2018-01-21 07:00:00;435,955076923077;23,6;20,7;20,5;99;5,4
"489";2018-01-21 08:00:00;411,834142857143;23,8;21,6;19;85;5,4
"490";2018-01-21 09:00:00;427,144714285714;24,5;24,6;15,2;56;9,4
"491";2018-01-21 10:00:00;438,932142857143;27,3;25,9;17,3;59;5,4
"492";2018-01-21 11:00:00;453,344428571429;27,6;26;18,7;64;7,6
"493";2018-01-21 12:00:00;462,947857142857;26,8;26;18,4;63;11,2
"494";2018-01-21 13:00:00;497,749481481481;26,3;26,3;17,4;58;13
"495";2018-01-21 14:00:00;529,70928;27,8;27,3;17,8;56;11,2
"496";2018-01-21 15:00:00;491,679703703704;28,4;27,3;18,3;58;9,4
"497";2018-01-21 16:00:00;479,643571428571;30,1;28,5;18,6;55;7,6
"498";2018-01-21 17:00:00;517,70562962963;27,3;26,2;18,3;62;9,4
"499";2018-01-21 18:00:00;473,951;31,7;28,9;18,1;52;0
"500";2018-01-21 19:00:00;508,68112;32,3;30,3;18,7;50;5,4
"501";2018-01-21 20:00:00;479,55437037037;31,2;29,2;17,7;50;3,6
"502";2018-01-21 21:00:00;456,932285714286;30,3;27,5;17,9;56;0
"503";2018-01-21 22:00:00;450,601428571429;23,8;23;19,2;79;13
"504";2018-01-21 23:00:00;446,402571428571;23,4;21,9;19,3;85;9,4
"505";2018-01-22;445,123;24,2;21,2;20,7;97;5,4
"506";2018-01-22 01:00:00;434,059142857143;23,4;20,8;20,8;100;7,6
"507";2018-01-22 02:00:00;441,357285714286;22;20,1;20,1;100;9,4
"508";2018-01-22 03:00:00;461,002714285714;22;19,9;19,7;99;7,6
"509";2018-01-22 04:00:00;480,962714285714;23,6;20;19,8;99;0
"510";2018-01-22 05:00:00;498,759285714286;23,3;19,9;19,4;97;0
"511";2018-01-22 06:00:00;540,312428571429;23,2;20;18,8;93;0
"512";2018-01-22 07:00:00;609,489571428571;23,3;20,1;18,9;93;0
"513";2018-01-22 08:00:00;706,777285714286;23,5;20,6;18,4;87;0
"514";2018-01-22 09:00:00;809,60256;23,5;22;18,4;80;7,6
"515";2018-01-22 10:00:00;923,128173913043;25,4;23,1;18,4;75;3,6
"516";2018-01-22 11:00:00;1045,02761904762;26,2;25,2;18,2;65;9,4
"517";2018-01-22 12:00:00;1116,8282;27;26,6;17,4;57;11,2
"518";2018-01-22 13:00:00;1139,4284;25,3;26,8;17,3;56;20,5
"519";2018-01-22 14:00:00;1043,90647619048;28,1;28;17,5;53;13
"520";2018-01-22 15:00:00;1032,0854;25,3;26,7;16,6;54;18,4
"521";2018-01-22 16:00:00;747,912307692308;25,2;26,5;16,7;55;18,4
"522";2018-01-22 17:00:00;627,92562962963;22,9;25,6;15,9;55;24,1
"523";2018-01-22 18:00:00;520,029571428571;22,1;24,5;16;59;22,3
"524";2018-01-22 19:00:00;470,541142857143;22,2;23,3;15,4;61;14,8
"525";2018-01-22 20:00:00;459,594428571429;20,2;21,2;14,8;67;13
"526";2018-01-22 21:00:00;462,668142857143;19;19,6;14,8;74;11,2
"527";2018-01-22 22:00:00;448,757;17,7;19,3;14,1;72;14,8
"528";2018-01-22 23:00:00;430,843285714286;17,7;18,5;14,4;77;11,2
"529";2018-01-23;429,615142857143;17,7;18,3;14;76;9,4
"530";2018-01-23 01:00:00;422,935142857143;18,2;18,2;13,5;74;5,4
"531";2018-01-23 02:00:00;423,462857142857;16,6;17,6;13,7;78;11,2
"532";2018-01-23 03:00:00;440,446;16,3;16,7;13,4;81;7,6
"533";2018-01-23 04:00:00;461,913857142857;15,9;16,3;13,4;83;7,6
"534";2018-01-23 05:00:00;479,391285714286;16,9;16,8;13,7;82;5,4
"535";2018-01-23 06:00:00;506,949714285714;17,5;17,1;13,4;79;3,6
"536";2018-01-23 07:00:00;579,564714285714;16,9;17,5;12,8;74;7,6
"537";2018-01-23 08:00:00;661,377;17,7;18,2;13,1;72;7,6
"538";2018-01-23 09:00:00;681,921285714286;17,7;19,2;13,2;68;13
"539";2018-01-23 10:00:00;722,526857142857;17,6;19,5;13,2;67;14,8
"540";2018-01-23 11:00:00;748,536142857143;20,5;21,1;12,8;59;7,6
"541";2018-01-23 12:00:00;813,066769230769;21,4;23,4;13;52;14,8
"542";2018-01-23 13:00:00;788,986222222222;22,7;24,2;13,4;51;13
"543";2018-01-23 14:00:00;809,464;22,7;24,6;13,2;49;14,8
"544";2018-01-23 15:00:00;788,611384615385;21,1;24,8;13;48;24,1
"545";2018-01-23 16:00:00;716,193777777778;22,6;25,1;13,3;48;18,4
"546";2018-01-23 17:00:00;608,942857142857;22,4;24,8;12,7;47;16,6
"547";2018-01-23 18:00:00;523,442142857143;23,8;25,5;11,7;42;11,2
"548";2018-01-23 19:00:00;486,474285714286;22,5;24,3;11,3;44;11,2
"549";2018-01-23 20:00:00;479,007571428571;21,6;22,6;11,7;50;7,6
"550";2018-01-23 21:00:00;475,719428571429;17,8;20,3;12,3;60;16,6
"551";2018-01-23 22:00:00;460,769428571429;17,1;18,6;12,1;66;11,2
"552";2018-01-23 23:00:00;447,643285714286;16,4;17,7;11,7;68;9,4
"553";2018-01-24;438,978142857143;15,9;17,4;12,3;72;11,2
"554";2018-01-24 01:00:00;438,222428571429;15,8;16,3;11,9;75;5,4
"555";2018-01-24 02:00:00;435,767285714286;14,6;15,7;12,5;81;9,4
"556";2018-01-24 03:00:00;455,712142857143;15,2;15,1;12,6;85;3,6
"557";2018-01-24 04:00:00;475,995571428571;14,6;14,7;13,1;90;5,4
"558";2018-01-24 05:00:00;485,792714285714;14,6;13,7;12,9;95;0
"559";2018-01-24 06:00:00;512,022714285714;13,9;13;12,8;99;0
"560";2018-01-24 07:00:00;586,230857142857;14,8;13,7;13,5;99;0
"561";2018-01-24 08:00:00;647,941428571429;15,4;14,5;13,9;96;1,8
"562";2018-01-24 09:00:00;684,394428571429;18,6;18,1;13,8;76;3,6
"563";2018-01-24 10:00:00;694,224142857143;19,9;20,3;14,4;69;9,4
"564";2018-01-24 11:00:00;723,363714285714;20,4;21;14,9;68;11,2
"565";2018-01-24 12:00:00;742,913857142857;23,1;23,3;14;56;7,6
"566";2018-01-24 13:00:00;779,60162962963;24,8;24,8;14,6;53;7,6
"567";2018-01-24 14:00:00;768,302074074074;24,1;25,5;15,5;54;16,6
"568";2018-01-24 15:00:00;761,121185185185;22,1;24,6;14,7;54;20,5
"569";2018-01-24 16:00:00;682,235571428571;23,9;25,6;14,7;51;16,6
"570";2018-01-24 17:00:00;603,178;24,4;25,7;14,8;51;14,8
"571";2018-01-24 18:00:00;526,883571428571;24,3;26;14,8;50;16,6
"572";2018-01-24 19:00:00;488,571428571429;23,2;24,4;14,2;53;13
"573";2018-01-24 20:00:00;476,285142857143;19,7;21,6;13,2;59;14,8
"574";2018-01-24 21:00:00;474,361285714286;18,7;19,6;13,1;66;9,4
"575";2018-01-24 22:00:00;455,560857142857;17,7;18,9;13,1;69;11,2
"576";2018-01-24 23:00:00;438,561714285714;17,2;18,3;13,6;74;11,2
"577";2018-01-25;432,491571428571;16,2;17,7;13,4;76;13
"578";2018-01-25 01:00:00;430,549571428571;17,5;17,1;13,6;80;3,6
"579";2018-01-25 02:00:00;430,149571428571;17,9;16,9;14,4;85;1,8
"580";2018-01-25 03:00:00;446,677714285714;18;16,6;14,4;87;0
"581";2018-01-25 04:00:00;467,224714285714;16,2;16;15;94;7,6
"582";2018-01-25 05:00:00;483,042857142857;16,7;15,9;15,7;99;5,4
"583";2018-01-25 06:00:00;511,087571428571;18,2;16,2;16;99;0
"584";2018-01-25 07:00:00;574,906;18,6;16,5;16,3;99;0
"585";2018-01-25 08:00:00;635,674428571429;18,3;17,2;16,4;95;5,4
"586";2018-01-25 09:00:00;682,477142857143;20,1;18,7;16,3;86;3,6
"587";2018-01-25 10:00:00;740,590571428571;20,9;20,3;16,1;77;7,6
"588";2018-01-25 11:00:00;776,163714285714;24,1;23;16,5;67;5,4
"589";2018-01-25 12:00:00;920,388166666667;27,3;26,4;16,9;56;7,6
"590";2018-01-25 13:00:00;1130,7656;29,3;28,5;16,7;49;7,6
"591";2018-01-25 14:00:00;740,342888888889;32,1;31,8;17,3;42;11,2
"592";2018-01-25 15:00:00;895,9752;31,6;31,3;19;48;14,8
"593";2018-01-25 16:00:00;919,105739130435;29,7;29,9;19,3;53;18,4
"594";2018-01-25 17:00:00;718,399259259259;28,8;29;19,3;56;18,4
"595";2018-01-25 18:00:00;593,110428571429;28,5;28,6;19,5;58;18,4
"596";2018-01-25 19:00:00;525,312142857143;28,8;28,4;19,1;57;14,8
"597";2018-01-25 20:00:00;522,518857142857;25,8;25;19,1;70;13
"598";2018-01-25 21:00:00;512,722857142857;24,3;23,8;19,3;76;14,8
"599";2018-01-25 22:00:00;490,519714285714;22,2;22,7;19,5;82;20,5
"600";2018-01-25 23:00:00;475,841142857143;24,3;22,3;18,7;80;5,4
"601";2018-01-26;467,260571428571;23,5;21,4;19,7;90;7,6
"602";2018-01-26 01:00:00;467,190857142857;25,1;21;20,8;99;0
"603";2018-01-26 02:00:00;462,267428571429;22,6;20,6;20,3;98;9,4
"604";2018-01-26 03:00:00;460,092714285714;23,2;20,7;20,5;99;7,6
"605";2018-01-26 04:00:00;463,909142857143;24,1;20,8;20,6;99;3,6
"606";2018-01-26 05:00:00;480,864571428571;24,8;20,8;20,6;99;0
"607";2018-01-26 06:00:00;509,048714285714;24;21;20,7;98;5,4
"608";2018-01-26 07:00:00;557,376714285714;25;21;20,7;98;0
"609";2018-01-26 08:00:00;573,774714285714;24,7;21,4;20,6;95;3,6
"610";2018-01-26 09:00:00;590,754142857143;25,7;22;19,9;88;0
"611";2018-01-26 10:00:00;620,967857142857;25,5;23,5;19,6;79;7,6
"612";2018-01-26 11:00:00;665,612142857143;28,2;25,6;19,9;71;5,4
"613";2018-01-26 12:00:00;755,290307692308;30,1;28,2;19,4;59;7,6
"614";2018-01-26 13:00:00;876,578956521739;32,6;30;20;55;5,4
"615";2018-01-26 14:00:00;801,1344;30,8;31,2;19,9;51;20,5
"616";2018-01-26 15:00:00;834,775;32,7;31,4;20,4;52;13
"617";2018-01-26 16:00:00;721,926962962963;29,4;29,7;20;56;20,5
"618";2018-01-26 17:00:00;616,922714285714;30,6;29,3;21;61;14,8
"619";2018-01-26 18:00:00;514,960285714286;29,2;27,5;20,3;65;11,2
"620";2018-01-26 19:00:00;488,933;23,6;23,2;20,5;85;18,4
"621";2018-01-26 20:00:00;501,748571428571;21,8;20,9;20,9;100;16,6
"622";2018-01-26 21:00:00;502,666714285714;23,9;21,1;21,3;100;7,6
"623";2018-01-26 22:00:00;485,875571428571;23,5;21,3;21,5;100;11,2
"624";2018-01-26 23:00:00;472,490142857143;24;21,2;21,4;100;7,6
"625";2018-01-27;468,705142857143;24,8;21;21,2;100;1,8
"626";2018-01-27 01:00:00;464,868142857143;25,5;21,2;21,4;100;0
"627";2018-01-27 02:00:00;462,579285714286;24,6;21,3;21,5;100;5,4
"628";2018-01-27 03:00:00;467,987285714286;23,6;20,9;21,1;100;7,6
"629";2018-01-27 04:00:00;470,927571428571;24,2;21,3;21,5;100;7,6
"630";2018-01-27 05:00:00;467,348142857143;25,3;21,1;21,3;100;0
"631";2018-01-27 06:00:00;449,521714285714;23,9;21,1;21,3;100;7,6
"632";2018-01-27 07:00:00;484,030962962963;25,6;21,3;21,5;100;0
"633";2018-01-27 08:00:00;497,486814814815;25,2;21,5;21,7;100;3,6
"634";2018-01-27 09:00:00;505,511111111111;27,5;22,5;22,5;100;0
"635";2018-01-27 10:00:00;496,021714285714;28,8;24,1;22;88;0
"636";2018-01-27 11:00:00;550,456740740741;29,3;26,1;21,1;74;5,4
"637";2018-01-27 12:00:00;570,697571428571;30,8;28,2;20,7;64;7,6
"638";2018-01-27 13:00:00;589,310857142857;32,6;29,9;20,2;56;5,4
"639";2018-01-27 14:00:00;584,425714285714;34,2;32;19,9;49;7,6
"640";2018-01-27 15:00:00;594,767714285714;34,5;32,8;19,6;46;9,4
"641";2018-01-27 16:00:00;619,096;35,3;33,3;18,6;42;5,4
"642";2018-01-27 17:00:00;579,425142857143;36,2;34,6;17,8;37;5,4
"643";2018-01-27 18:00:00;546,347571428571;34,9;34,2;19,8;43;14,8
"644";2018-01-27 19:00:00;528,092;33,4;33;19,1;44;14,8
"645";2018-01-27 20:00:00;530,602285714286;32;31,2;18,5;47;11,2
"646";2018-01-27 21:00:00;526,234285714286;30,6;29,4;18,5;52;9,4
"647";2018-01-27 22:00:00;513,645;30,2;28,4;19,1;57;7,6
"648";2018-01-27 23:00:00;511,068285714286;30,8;27,4;19,5;62;0
"649";2018-01-28;494,457714285714;28,4;26,2;20,1;69;7,6
"650";2018-01-28 01:00:00;490,996428571429;26,9;24,8;21,1;80;11,2
"651";2018-01-28 02:00:00;481,996428571429;28,3;23,9;21,4;86;0
"652";2018-01-28 03:00:00;485,006857142857;27,7;23,1;21,9;93;0
"653";2018-01-28 04:00:00;486,613714285714;26,1;22,6;22,4;99;7,6
"654";2018-01-28 05:00:00;480,739285714286;27,2;22,3;22,3;100;0
"655";2018-01-28 06:00:00;463,058714285714;24,7;21,9;21,9;100;9,4
"656";2018-01-28 07:00:00;489,116285714286;27,1;22,3;22,1;99;0
"657";2018-01-28 08:00:00;513,456857142857;29,8;26,7;20,3;68;3,6
"658";2018-01-28 09:00:00;551,927285714286;31,3;30,2;18,3;49;9,4
"659";2018-01-28 10:00:00;581,658;32,3;31,5;18,5;46;11,2
"660";2018-01-28 11:00:00;602,083714285714;33;32,6;19,1;45;14,8
"661";2018-01-28 12:00:00;614,429857142857;34,8;34;19,3;42;13
"662";2018-01-28 13:00:00;623,064142857143;37,1;35,8;18,8;37;9,4
"663";2018-01-28 14:00:00;616,893714285714;36,7;36,3;18,4;35;13
"664";2018-01-28 15:00:00;603,833428571429;36,3;36;18,1;35;13
"665";2018-01-28 16:00:00;602,995857142857;36,9;37,1;17,6;32;14,8
"666";2018-01-28 17:00:00;587,346571428571;37,2;37,1;17,6;32;13
"667";2018-01-28 18:00:00;565,672571428571;38,3;37,7;17,1;30;9,4
"668";2018-01-28 19:00:00;551,182428571429;36;36,8;16,4;30;14,8
"669";2018-01-28 20:00:00;551,478142857143;36,6;35,7;16,9;33;7,6
"670";2018-01-28 21:00:00;547,417571428571;34,9;33,6;16,9;37;5,4
"671";2018-01-28 22:00:00;530,224857142857;33,7;32,1;17,6;42;5,4
"672";2018-01-28 23:00:00;524,374714285714;32,8;30,4;17,8;47;1,8
"673";2018-01-29;523,052428571429;30,3;29,5;17,7;49;9,4
"674";2018-01-29 01:00:00;525,875142857143;30,3;29,7;17,2;47;9,4
"675";2018-01-29 02:00:00;519,729857142857;29,2;31,1;17;43;22,3
"676";2018-01-29 03:00:00;538,581571428571;28,7;30,4;16,8;44;20,5
"677";2018-01-29 04:00:00;565,682857142857;30;29,9;16,7;45;11,2
"678";2018-01-29 05:00:00;594,139703703704;29,6;29,3;16,5;46;9,4
"679";2018-01-29 06:00:00;709,1115;27,9;28,7;16,3;47;14,8
"680";2018-01-29 07:00:00;971,8398;28;28,2;16,8;50;13
"681";2018-01-29 08:00:00;1365,70025;28,6;29,2;16,7;47;14,8
"682";2018-01-29 09:00:00;1216,8728;29,8;29,3;17,8;50;11,2
"683";2018-01-29 10:00:00;351,161333333333;30,2;30,1;18,5;50;14,8
"684";2018-01-29 11:00:00;357,113333333333;32,4;31,9;18,5;45;13
"685";2018-01-29 12:00:00;362,614333333333;32,7;32,6;18,4;43;14,8
"686";2018-01-29 13:00:00;330,133714285714;33,6;33,5;17,6;39;13
"687";2018-01-29 14:00:00;309,3968;35,9;34,5;18,1;38;7,6
"688";2018-01-29 15:00:00;527,670823529412;34,9;32,2;20,1;49;5,4
"689";2018-01-29 16:00:00;896,860347826087;27,9;27;20,8;69;16,6
"690";2018-01-29 17:00:00;639,954428571429;22,4;23,8;20,5;82;27,7
"691";2018-01-29 18:00:00;561,139571428571;23,2;22,5;21,1;92;18,4
"692";2018-01-29 19:00:00;528,277285714286;23,9;21,8;21,8;100;13
"693";2018-01-29 20:00:00;519,558857142857;23,6;21,4;21,4;100;11,2
"694";2018-01-29 21:00:00;505,308571428571;23,1;20,6;20,8;100;7,6
"695";2018-01-29 22:00:00;481,605714285714;22,7;20,3;20,5;100;7,6
"696";2018-01-29 23:00:00;467,994285714286;20,6;19,6;19,8;100;13
"697";2018-01-30;455,170857142857;18,7;18,8;19;100;16,6
"698";2018-01-30 01:00:00;449,757142857143;19,3;18,5;18,7;100;11,2
"699";2018-01-30 02:00:00;449,807142857143;18;17,8;18;100;13
"700";2018-01-30 03:00:00;465,337857142857;16,8;17,2;17,4;100;14,8
"701";2018-01-30 04:00:00;482,91;15;16,4;16,6;100;18,4
"702";2018-01-30 05:00:00;501,260571428571;15,1;15,5;15,7;100;11,2
"703";2018-01-30 06:00:00;525,407142857143;15,5;15,3;15,5;100;7,6
"704";2018-01-30 07:00:00;590,996;13,8;14,5;14,5;100;11,2
"705";2018-01-30 08:00:00;674,112142857143;14,9;14,3;14,1;99;3,6
"706";2018-01-30 09:00:00;696,355714285714;14,7;15;13,9;93;7,6
"707";2018-01-30 10:00:00;697,895428571429;15,1;15,7;13,9;89;9,4
